2.001	252.54995077527005	-251.90470451701802	2.149703020951484	-1.4250151007726233	-0.9927380170199981	1.1530897475424677	1.401350045899918	-0.19915427758509754	2.7812392586826022	0.4249284706595617
2.001013925407559	249.11330458921904	-248.46805768590121	2.1473996691946518	-1.4227105250533856	-0.9904427996833975	1.1507929307990556	1.4013377577768114	-0.19914005662847717	2.7775772158118617	0.424017354742712
2.0010280447320934	245.72381519760393	-245.0785676402124	2.145096338853304	-1.420405953715597	-0.988147700670356	1.1484962101383256	1.4013253308708549	-0.19912566999911516	2.773915482755842	0.42310635757133674
2.0010423606739765	242.38083494313068	-241.73558672253122	2.1427930302255898	-1.4181013868204162	-0.985852721399526	1.146199586670168	1.401312763696904	-0.19911111583833854	2.770254063141347	0.42219548035227
2.0010568759711846	239.08372506331187	-238.43847617024247	2.140489743613643	-1.4157968244298569	-0.9835578633061023	1.1439030615165766	1.4013000547555636	-0.1990963922678387	2.766592960635792	0.42128472430298985
2.0010715933998227	235.83185556863597	-235.18660599370494	2.138186479323869	-1.4134922666068002	-0.9812631278420042	1.1416066358120023	1.4012872025327263	-0.19908149738934838	2.762932178948006	0.42037409065168085
2.0010865157746527	232.62460512212422	-231.97935485580828	2.1358832376670387	-1.411187713415008	-0.9789685164760653	1.1393103107035165	1.4012742054996195	-0.19906642928459903	2.759271721828725	0.4194635806372987
2.0011016459496336	229.46136092035678	-228.81610995299903	2.1335800189582517	-1.4088831649191336	-0.9766740306942188	1.1370140873508439	1.4012610621125825	-0.19905118601503208	2.7556115930708813	0.41855319550963366
2.001116986818468	226.3415185758409	-225.6962668976495	2.1312768235166772	-1.406578621184736	-0.9743796719996932	1.1347179669261733	1.4012477708129654	-0.19903576562162573	2.751951796509545	0.4176429365293766
2.001132541315153	223.26448200242515	-222.61922960347093	2.1289736516663504	-1.404274082278291	-0.9720854419131995	1.1324219506150226	1.4012343300270445	-0.19902016612473067	2.74829233602354	0.4167328049681776
2.0011483124145437	220.22966330032116	-219.58441017053585	2.12667050373552	-1.4019695482672052	-0.969791341973131	1.1301260396156565	1.4012207381657853	-0.1990043855237623	2.7446332155347637	0.41582280210871403
2.0011643031329207	217.23648264435639	-216.59122877353045	2.1243673800572225	-1.3996650192198288	-0.9674973737357571	1.1278302351397338	1.401206993624893	-0.198988421797164	2.7409744390094666	0.41491292924474893
2.001180516528569	214.28436817237431	-213.63911355015549	2.1220642809688117	-1.397360495205468	-0.9652035387754239	1.1255345384119049	1.4011930947845752	-0.19897227290209896	2.737316010457857	0.4140031876811978
2.0011969557023592	211.372755876735	-210.7275004926257	2.119761206812691	-1.3950559762944004	-0.9629098386847542	1.123238950670614	1.4011790400094526	-0.19895593677427847	2.7336579339356377	0.4130935787341862
2.0012136237983444	208.50108949571137	-207.85583333906692	2.1174581579358103	-1.3927514625578865	-0.960616275074851	1.1209434731676722	1.40116482764847	-0.19893941132778653	2.7300002135435717	0.4121841037311144
