   1.6225952870780871e-03	   6.1855341829341467e+02	   4.3827576958017431e+00	   6.0183592010218590e-01	   1.5965818332737429e+00	   3.9285911228809232e+00	
   1.6451905877536625e-03	   6.1008634933920189e+02	   4.3754126348140110e+00	   6.0002313813850738e-01	   1.5965163509483902e+00	   3.9213120325441349e+00	
   1.6681005372000592e-03	   6.0173553067717160e+02	   4.3680679456286873e+00	   5.9821071739677423e-01	   1.5964500962508716e+00	   3.9140340655313963e+00	
   1.6913295170296488e-03	   5.9349936570930322e+02	   4.3607236326687575e+00	   5.9639866190531288e-01	   1.5963830613360981e+00	   3.9067572344249299e+00	
   1.7148819698705390e-03	   5.8537627976892998e+02	   4.3533797004081691e+00	   5.9458697573476171e-01	   1.5963152382997403e+00	   3.8994815519397896e+00	
   1.7387624002162504e-03	   5.7736471981330828e+02	   4.3460361533726335e+00	   5.9277566299846962e-01	   1.5962466191794833e+00	   3.8922070309256176e+00	
   1.7629753752872058e-03	   5.6946315413020511e+02	   4.3386929961400984e+00	   5.9096472785277909e-01	   1.5961771959544131e+00	   3.8849336843678262e+00	
   1.7875255259042354e-03	   5.6167007204577772e+02	   4.3313502333411575e+00	   5.8915417449760910e-01	   1.5961069605438674e+00	   3.8776615253885622e+00	
   1.8124175473742377e-03	   5.5398398363246702e+02	   4.3240078696599049e+00	   5.8734400717658219e-01	   1.5960359048086263e+00	   3.8703905672486547e+00	
   1.8376562003881705e-03	   5.4640341942490443e+02	   4.3166659098341755e+00	   5.8553423017766393e-01	   1.5959640205489676e+00	   3.8631208233481731e+00	
   1.8632463119315598e-03	   5.3892693014249471e+02	   4.3093243586565775e+00	   5.8372484783369527e-01	   1.5958912995063832e+00	   3.8558523072282926e+00	
   1.8891927762076663e-03	   5.3155308640671808e+02	   4.3019832209746642e+00	   5.8191586452251143e-01	   1.5958177333617616e+00	   3.8485850325724087e+00	
   1.9155005555735278e-03	   5.2428047847115079e+02	   4.2946425016919285e+00	   5.8010728466752737e-01	   1.5957433137364716e+00	   3.8413190132076900e+00	
   1.9421746814890265e-03	   5.1710771595050278e+02	   4.2873022057680963e+00	   5.7829911273797352e-01	   1.5956680321910395e+00	   3.8340542631063794e+00	
   1.9692202554791715e-03	   5.1003342755771621e+02	   4.2799623382198266e+00	   5.7649135324966971e-01	   1.5955918802251463e+00	   3.8267907963868568e+00	
   1.9966424501097935e-03	   5.0305626083641141e+02	   4.2726229041214747e+00	   5.7468401076528108e-01	   1.5955148492776940e+00	   3.8195286273152558e+00	
   2.0244465099768039e-03	   4.9617488190560528e+02	   4.2652839086056806e+00	   5.7287708989456620e-01	   1.5954369307271459e+00	   3.8122677703072596e+00	
   2.0526377527092521e-03	   4.8938797520616077e+02	   4.2579453568637726e+00	   5.7107059529502735e-01	   1.5953581158895049e+00	   3.8050082399287248e+00	
   2.0812215699863392e-03	   4.8269424324494355e+02	   4.2506072541467503e+00	   5.6926453167235391e-01	   1.5952783960197241e+00	   3.7977500508976600e+00	
   2.1102034285685966e-03	   4.7609240634936083e+02	   4.2432696057657528e+00	   5.6745890378078567e-01	   1.5951977623109039e+00	   3.7904932180854662e+00	
   2.1395888713434215e-03	   4.6958120242220508e+02	   4.2359324170926014e+00	   5.6565371642353246e-01	   1.5951162058934523e+00	   3.7832377565183242e+00	
   2.1693835183851842e-03	   4.6315938669913555e+02	   4.2285956935607754e+00	   5.6384897445335103e-01	   1.5950337178358980e+00	   3.7759836813787802e+00	
   2.1995930680300748e-03	   4.5682573151459258e+02	   4.2212594406658415e+00	   5.6204468277283370e-01	   1.5949502891437852e+00	   3.7687310080071170e+00	
   2.2302232979659387e-03	   4.5057902606110252e+02	   4.2139236639662085e+00	   5.6024084633497673e-01	   1.5948659107599334e+00	   3.7614797519029044e+00	
   2.2612800663372795e-03	   4.4441807616164249e+02	   4.2065883690837191e+00	   5.5843747014357292e-01	   1.5947805735633078e+00	   3.7542299287262622e+00	
   2.2927693128656488e-03	   4.3834170404014714e+02	   4.1992535617045936e+00	   5.5663455925380056e-01	   1.5946942683701173e+00	   3.7469815542996576e+00	
   2.3246970599856481e-03	   4.3234874809563894e+02	   4.1919192475797304e+00	   5.5483211877247252e-01	   1.5946069859318823e+00	   3.7397346446091082e+00	
   2.3570694139967278e-03	   4.2643806268346259e+02	   4.1845854325258633e+00	   5.5303015385868226e-01	   1.5945187169368384e+00	   3.7324892158060279e+00	
   2.3898925662310501e-03	   4.2060851789036212e+02	   4.1772521224258483e+00	   5.5122866972414664e-01	   1.5944294520079199e+00	   3.7252452842083996e+00	
   2.4231727942376005e-03	   4.1485899932315039e+02	   4.1699193232297223e+00	   5.4942767163382633e-01	   1.5943391817039896e+00	   3.7180028663025695e+00	
   2.4569164629827901e-03	   4.0918840789333785e+02	   4.1625870409551933e+00	   5.4762716490628727e-01	   1.5942478965184148e+00	   3.7107619787446313e+00	
   2.4911300260677884e-03	   4.0359565960784994e+02	   4.1552552816885262e+00	   5.4582715491417033e-01	   1.5941555868794808e+00	   3.7035226383621320e+00	
   2.5258200269627847e-03	   3.9807968536119830e+02	   4.1479240515850879e+00	   5.4402764708470119e-01	   1.5940622431491462e+00	   3.6962848621554407e+00	
   2.5609931002584596e-03	   3.9263943073034790e+02	   4.1405933568704869e+00	   5.4222864690034112e-01	   1.5939678556244317e+00	   3.6890486672995819e+00	
   2.5966559729348722e-03	   3.8727385577691359e+02	   4.1332632038407464e+00	   5.4043015989885868e-01	   1.5938724145346641e+00	   3.6818140711455785e+00	
   2.6328154656480199e-03	   3.8198193484218888e+02	   4.1259335988636376e+00	   5.3863219167429921e-01	   1.5937759100434914e+00	   3.6745810912222310e+00	
   2.6694784940343207e-03	   3.7676265635497759e+02	   4.1186045483790839e+00	   5.3683474787718521e-01	   1.5936783322470318e+00	   3.6673497452376340e+00	
   2.7066520700332413e-03	   3.7161502263749730e+02	   4.1112760589001276e+00	   5.3503783421508755e-01	   1.5935796711742773e+00	   3.6601200510808809e+00	
   2.7443433032283654e-03	   3.6653804971397676e+02	   4.1039481370134974e+00	   5.3324145645310173e-01	   1.5934799167858629e+00	   3.6528920268235106e+00	
   2.7825594022071257e-03	   3.6153076712285838e+02	   4.0966207893807214e+00	   5.3144562041444010e-01	   1.5933790589750374e+00	   3.6456656907214451e+00	
   2.8213076759394705e-03	   3.5659221773132060e+02	   4.0892940227385743e+00	   5.2965033198078459e-01	   1.5932770875659175e+00	   3.6384410612163656e+00	
   2.8605955351757419e-03	   3.5172145755172374e+02	   4.0819678439002560e+00	   5.2785559709297591e-01	   1.5931739923145516e+00	   3.6312181569376607e+00	
   2.9004304938639917e-03	   3.4691755556149690e+02	   4.0746422597558265e+00	   5.2606142175143344e-01	   1.5930697629068566e+00	   3.6239969967037142e+00	
   2.9408201705870638e-03	   3.4217959352491908e+02	   4.0673172772733217e+00	   5.2426781201659500e-01	   1.5929643889597616e+00	   3.6167775995240383e+00	
   2.9817722900196734e-03	   3.3750666581752864e+02	   4.0599929034994764e+00	   5.2247477400956310e-01	   1.5928578600202556e+00	   3.6095599846007422e+00	
   3.0232946844057761e-03	   3.3289787925280763e+02	   4.0526691455604862e+00	   5.2068231391262654e-01	   1.5927501655644001e+00	   3.6023441713300834e+00	
   3.0653952950565268e-03	   3.2835235291158631e+02	   4.0453460106630157e+00	   5.1889043796958811e-01	   1.5926412949980375e+00	   3.5951301793046460e+00	
   3.1080821738690640e-03	   3.2386921797341495e+02	   4.0380235060949312e+00	   5.1709915248664051e-01	   1.5925312376556964e+00	   3.5879180283145637e+00	
   3.1513634848664793e-03	   3.1944761755037507e+02	   4.0307016392262440e+00	   5.1530846383252638e-01	   1.5924199828004426e+00	   3.5807077383497141e+00	
   3.1952475057592136e-03	   3.1508670652323690e+02	   4.0233804175099204e+00	   5.1351837843933623e-01	   1.5923075196232908e+00	   3.5734993296011068e+00	
   3.2397426295281955e-03	   3.1078565137984668e+02	   4.0160598484827918e+00	   5.1172890280291139e-01	   1.5921938372431235e+00	   3.5662928224629518e+00	
   3.2848573660300435e-03	   3.0654363005572867e+02	   4.0087399397663876e+00	   5.0994004348343214e-01	   1.5920789247056479e+00	   3.5590882375341342e+00	
   3.3306003436245884e-03	   3.0235983177681584e+02	   4.0014206990679728e+00	   5.0815180710592356e-01	   1.5919627709839477e+00	   3.5518855956203463e+00	
   3.3769803108250913e-03	   2.9823345690432916e+02	   3.9941021341813547e+00	   5.0636420036084151e-01	   1.5918453649775537e+00	   3.5446849177356832e+00	
   3.4240061379714258e-03	   2.9416371678202967e+02	   3.9867842529877442e+00	   5.0457723000465693e-01	   1.5917266955116320e+00	   3.5374862251043586e+00	
   3.4716868189265592e-03	   2.9014983358523341e+02	   3.9794670634567666e+00	   5.0279090286023453e-01	   1.5916067513372634e+00	   3.5302895391628013e+00	
   3.5200314727966788e-03	   2.8619104017201954e+02	   3.9721505736474310e+00	   5.0100522581761686e-01	   1.5914855211309760e+00	   3.5230948815613115e+00	
   3.5690493456752297e-03	   2.8228657993666525e+02	   3.9648347917089795e+00	   4.9922020583443616e-01	   1.5913629934939577e+00	   3.5159022741659149e+00	
   3.6187498124112803e-03	   2.7843570666484140e+02	   3.9575197258818506e+00	   4.9743584993649043e-01	   1.5912391569518087e+00	   3.5087117390602707e+00	
   3.6691423784024940e-03	   2.7463768439086039e+02	   3.9502053844986147e+00	   4.9565216521829136e-01	   1.5911139999539703e+00	   3.5015232985474771e+00	
   3.7202366814130658e-03	   2.7089178725698378e+02	   3.9428917759851054e+00	   4.9386915884373084e-01	   1.5909875108740963e+00	   3.4943369751520761e+00	
   3.7720424934169976e-03	   2.6719729937459886e+02	   3.9355789088611957e+00	   4.9208683804647985e-01	   1.5908596780086606e+00	   3.4871527916218388e+00	
   3.8245697224669993e-03	   2.6355351468742538e+02	   3.9282667917418208e+00	   4.9030521013075895e-01	   1.5907304895768608e+00	   3.4799707709295378e+00	
   3.8778284145894572e-03	   2.5995973683607502e+02	   3.9209554333381353e+00	   4.8852428247174390e-01	   1.5905999337208021e+00	   3.4727909362752158e+00	
   3.9318287557057706e-03	   2.5641527902528821e+02	   3.9136448424583148e+00	   4.8674406251618690e-01	   1.5904679985043750e+00	   3.4656133110878122e+00	
   3.9865810735804389e-03	   2.5291946389246851e+02	   3.9063350280086580e+00	   4.8496455778304370e-01	   1.5903346719131006e+00	   3.4584379190271344e+00	
   4.0420958397963062e-03	   2.4947162337916976e+02	   3.8990259989946456e+00	   4.8318577586407274e-01	   1.5901999418539501e+00	   3.4512647839858674e+00	
   4.0983836717572615e-03	   2.4607109859890002e+02	   3.8917177645218564e+00	   4.8140772442413260e-01	   1.5900637961546482e+00	   3.4440939300916558e+00	
   4.1554553347188756e-03	   2.4271723971769518e+02	   3.8844103337971601e+00	   4.7963041120233335e-01	   1.5899262225635724e+00	   3.4369253817086425e+00	
   4.2133217438472892e-03	   2.3940940582571284e+02	   3.8771037161296955e+00	   4.7785384401200454e-01	   1.5897872087494489e+00	   3.4297591634400555e+00	
   4.2719939663067768e-03	   2.3614696481541733e+02	   3.8697979209318842e+00	   4.7607803074176730e-01	   1.5896467423006773e+00	   3.4225953001296054e+00	
   4.3314832233763987e-03	   2.3292929326081256e+02	   3.8624929577205269e+00	   4.7430297935577703e-01	   1.5895048107249357e+00	   3.4154338168638527e+00	
   4.3918008925960860e-03	   2.2975577629821640e+02	   3.8551888361180104e+00	   4.7252869789455199e-01	   1.5893614014496096e+00	   3.4082747389741641e+00	
   4.4529585099426557e-03	   2.2662580750987297e+02	   3.8478855658531592e+00	   4.7075519447548442e-01	   1.5892165018203350e+00	   3.4011180920385198e+00	
   4.5149677720361017e-03	   2.2353878880319667e+02	   3.8405831567625484e+00	   4.6898247729341974e-01	   1.5890700991015678e+00	   3.3939639018838133e+00	
   4.5778405383766164e-03	   2.2049413030349319e+02	   3.8332816187915664e+00	   4.6721055462128708e-01	   1.5889221804761116e+00	   3.3868121945877818e+00	
   4.6415888336127772e-03	   2.1749125023638408e+02	   3.8259809619953580e+00	   4.6543943481068750e-01	   1.5887727330441055e+00	   3.3796629964809171e+00	
   4.7062248498412817e-03	   2.1452957481778469e+02	   3.8186811965403007e+00	   4.6366912629259205e-01	   1.5886217438240524e+00	   3.3725163341487594e+00	
   4.7717609489387460e-03	   2.1160853814414705e+02	   3.8113823327047629e+00	   4.6189963757768265e-01	   1.5884691997512066e+00	   3.3653722344338846e+00	
   4.8382096649259576e-03	   2.0872758208544215e+02	   3.8040843808805445e+00	   4.6013097725734664e-01	   1.5883150876783041e+00	   3.3582307244378566e+00	
   4.9055837063650453e-03	   2.0588615617351655e+02	   3.7967873515739097e+00	   4.5836315400398475e-01	   1.5881593943747494e+00	   3.3510918315234632e+00	
   4.9738959587900628e-03	   2.0308371750410242e+02	   3.7894912554066900e+00	   4.5659617657168705e-01	   1.5880021065264247e+00	   3.3439555833167671e+00	
   5.0431594871713590e-03	   2.0031973062818815e+02	   3.7821961031177045e+00	   4.5483005379701835e-01	   1.5878432107360947e+00	   3.3368220077092334e+00	
   5.1133875384143258e-03	   1.9759366745078603e+02	   3.7749019055636901e+00	   4.5306479459941862e-01	   1.5876826935222617e+00	   3.3296911328597414e+00	
   5.1845935438929128e-03	   1.9490500713122901e+02	   3.7676086737206367e+00	   4.5130040798188903e-01	   1.5875205413197393e+00	   3.3225629871969202e+00	
   5.2567911220184190e-03	   1.9225323597848256e+02	   3.7603164186849996e+00	   4.4953690303167665e-01	   1.5873567404791540e+00	   3.3154375994211063e+00	
   5.3299940808440929e-03	   1.8963784736037746e+02	   3.7530251516748900e+00	   4.4777428892084781e-01	   1.5871912772669021e+00	   3.3083149985065212e+00	
   5.4042164207059153e-03	   1.8705834160183281e+02	   3.7457348840312763e+00	   4.4601257490692009e-01	   1.5870241378647594e+00	   3.3011952137034286e+00	
   5.4794723369002872e-03	   1.8451422589173720e+02	   3.7384456272193733e+00	   4.4425177033347479e-01	   1.5868553083704657e+00	   3.2940782745404107e+00	
   5.5557762223988781e-03	   1.8200501418370462e+02	   3.7311573928297119e+00	   4.4249188463078476e-01	   1.5866847747968302e+00	   3.2869642108263886e+00	
   5.6331426706013521e-03	   1.7953022711048260e+02	   3.7238701925794975e+00	   4.4073292731647873e-01	   1.5865125230720907e+00	   3.2798530526528382e+00	
   5.7115864781264354e-03	   1.7708939188748198e+02	   3.7165840383139241e+00	   4.3897490799612576e-01	   1.5863385390399340e+00	   3.2727448303960571e+00	
   5.7911226476417580e-03	   1.7468204222478471e+02	   3.7092989420074272e+00	   4.3721783636393352e-01	   1.5861628084594559e+00	   3.2656395747192990e+00	
   5.8717663907332553e-03	   1.7230771823287387e+02	   3.7020149157649129e+00	   4.3546172220323875e-01	   1.5859853170047402e+00	   3.2585373165749609e+00	
   5.9535331308143702e-03	   1.6996596634226796e+02	   3.6947319718231735e+00	   4.3370657538730079e-01	   1.5858060502656430e+00	   3.2514380872068962e+00	
   6.0364385060758634e-03	   1.6765633921172707e+02	   3.6874501225522112e+00	   4.3195240587987332e-01	   1.5856249937470912e+00	   3.2443419181525326e+00	
   6.1204983724767025e-03	   1.6537839564530893e+02	   3.6801693804564191e+00	   4.3019922373578956e-01	   1.5854421328697716e+00	   3.2372488412451261e+00	
   6.2057288067765004e-03	   1.6313170050275716e+02	   3.6728897581761371e+00	   4.2844703910168830e-01	   1.5852574529699830e+00	   3.2301588886160655e+00	
   6.2921461096103436e-03	   1.6091582462399987e+02	   3.6656112684888704e+00	   4.2669586221661060e-01	   1.5850709392996505e+00	   3.2230720926970045e+00	
   6.3797668086062829e-03	   1.5873034474197118e+02	   3.6583339243106709e+00	   4.2494570341255128e-01	   1.5848825770267625e+00	   3.2159884862222987e+00	
   6.4686076615463276e-03	   1.5657484340433587e+02	   3.6510577386975589e+00	   4.2319657311529163e-01	   1.5846923512353752e+00	   3.2089081022310419e+00	
   6.5586856595714355e-03	   1.5444890888815988e+02	   3.6437827248469010e+00	   4.2144848184483413e-01	   1.5845002469259268e+00	   3.2018309740695137e+00	
   6.6500180304311183e-03	   1.5235213512922985e+02	   3.6365088960987451e+00	   4.1970144021621347e-01	   1.5843062490153974e+00	   3.1947571353933220e+00	
   6.7426222417783423e-03	   1.5028412164050718e+02	   3.6292362659373811e+00	   4.1795545894000197e-01	   1.5841103423378347e+00	   3.1876866201698273e+00	
   6.8365160045102385e-03	   1.4824447343137865e+02	   3.6219648479925772e+00	   4.1621054882297082e-01	   1.5839125116442869e+00	   3.1806194626803319e+00	
   6.9317172761554071e-03	   1.4623280094012799e+02	   3.6146946560411854e+00	   4.1446672076888763e-01	   1.5837127416035524e+00	   3.1735556975223638e+00	
   7.0282442643083524e-03	   1.4424871995557342e+02	   3.6074257040084530e+00	   4.1272398577888608e-01	   1.5835110168021960e+00	   3.1664953596120635e+00	
   7.1261154301117454e-03	   1.4229185153943234e+02	   3.6001580059696092e+00	   4.1098235495233615e-01	   1.5833073217453228e+00	   3.1594384841864382e+00	
   7.2253494917872141e-03	   1.4036182196185038e+02	   3.5928915761512163e+00	   4.0924183948738868e-01	   1.5831016408565890e+00	   3.1523851068056485e+00	
   7.3259654282152300e-03	   1.3845826262608642e+02	   3.5856264289327280e+00	   4.0750245068160851e-01	   1.5828939584793145e+00	   3.1453352633553817e+00	
   7.4279824825649182e-03	   1.3658080999382884e+02	   3.5783625788479805e+00	   4.0576419993262980e-01	   1.5826842588761925e+00	   3.1382889900491877e+00	
   7.5314201659743753e-03	   1.3472910552371837e+02	   3.5711000405866784e+00	   4.0402709873881992e-01	   1.5824725262305532e+00	   3.1312463234307328e+00	
   7.6362982612822421e-03	   1.3290279559892065e+02	   3.5638388289958973e+00	   4.0229115869984444e-01	   1.5822587446465550e+00	   3.1242073003762290e+00	
   7.7426368268112694e-03	   1.3110153145523793e+02	   3.5565789590816772e+00	   4.0055639151741179e-01	   1.5820428981499794e+00	   3.1171719580966979e+00	
   7.8504562002045097e-03	   1.2932496912256639e+02	   3.5493204460104781e+00	   3.9882280899581024e-01	   1.5818249706886731e+00	   3.1101403341403371e+00	
   7.9597770023149862e-03	   1.2757276935527099e+02	   3.5420633051108097e+00	   3.9709042304258840e-01	   1.5816049461334838e+00	   3.1031124663948906e+00	
   8.0706201411495076e-03	   1.2584459756278704e+02	   3.5348075518747697e+00	   3.9535924566923386e-01	   1.5813828082789421e+00	   3.0960883930899747e+00	
   8.1830068158673889e-03	   1.2414012375558106e+02	   3.5275532019596252e+00	   3.9362928899169192e-01	   1.5811585408439364e+00	   3.0890681527994768e+00	
   8.2969585208349066e-03	   1.2245902247096231e+02	   3.5203002711894116e+00	   3.9190056523109956e-01	   1.5809321274725676e+00	   3.0820517844438728e+00	
   8.4124970497361177e-03	   1.2080097272026450e+02	   3.5130487755565141e+00	   3.9017308671439627e-01	   1.5807035517350270e+00	   3.0750393272925880e+00	
   8.5296444997410258e-03	   1.1916565792362218e+02	   3.5057987312232952e+00	   3.8844686587489458e-01	   1.5804727971284045e+00	   3.0680308209664138e+00	
   8.6484232757317262e-03	   1.1755276584508263e+02	   3.4985501545237270e+00	   3.8672191525299110e-01	   1.5802398470776000e+00	   3.0610263054397771e+00	
   8.7688560945874267e-03	   1.1596198854118359e+02	   3.4913030619650725e+00	   3.8499824749676825e-01	   1.5800046849366067e+00	   3.0540258210432611e+00	
   8.8909659895291589e-03	   1.1439302229818863e+02	   3.4840574702294269e+00	   3.8327587536253932e-01	   1.5797672939889313e+00	   3.0470294084658431e+00	
   9.0147763145249169e-03	   1.1284556756926960e+02	   3.4768133961755043e+00	   3.8155481171558903e-01	   1.5795276574491577e+00	   3.0400371087573257e+00	
   9.1403107487562328e-03	   1.1131932892758205e+02	   3.4695708568402663e+00	   3.7983506953071827e-01	   1.5792857584638609e+00	   3.0330489633307423e+00	
   9.2675933011468828e-03	   1.0981401499817522e+02	   3.4623298694405888e+00	   3.7811666189288928e-01	   1.5790415801126005e+00	   3.0260650139646588e+00	
   9.3966483149546913e-03	   1.0832933841357887e+02	   3.4550904513749674e+00	   3.7639960199781336e-01	   1.5787951054091887e+00	   3.0190853028056246e+00	
   9.5275004724272895e-03	   1.0686501574780085e+02	   3.4478526202253219e+00	   3.7468390315262518e-01	   1.5785463173030894e+00	   3.0121098723705022e+00	
   9.6601747995226465e-03	   1.0542076747155267e+02	   3.4406163937585816e+00	   3.7296957877638975e-01	   1.5782951986803193e+00	   3.0051387655488968e+00	
   9.7946966706953954e-03	   1.0399631789507914e+02	   3.4333817899285282e+00	   3.7125664240079542e-01	   1.5780417323649343e+00	   2.9981720256054811e+00	
   9.9310918137497997e-03	   1.0259139511069255e+02	   3.4261488268775198e+00	   3.6954510767073157e-01	   1.5777859011204187e+00	   2.9912096961824099e+00	
   1.0069386314760276e-02	   1.0120573095106309e+02	   3.4189175229382482e+00	   3.6783498834486805e-01	   1.5775276876509519e+00	   2.9842518213016977e+00	
   1.0209606623060466e-02	   9.9839060926360531e+01	   3.4116878966355184e+00	   3.6612629829625304e-01	   1.5772670746028783e+00	   2.9772984453675853e+00	
   1.0351779556301762e-02	   9.8491124185086790e+01	   3.4044599666880364e+00	   3.6441905151298570e-01	   1.5770040445660998e+00	   2.9703496131688514e+00	
   1.0495932305582278e-02	   9.7161663452924671e+01	   3.3972337520102371e+00	   3.6271326209864047e-01	   1.5767385800757763e+00	   2.9634053698813498e+00	
   1.0642092440647241e-02	   9.5850424993200676e+01	   3.3900092717140584e+00	   3.6100894427300206e-01	   1.5764706636136687e+00	   2.9564657610702323e+00	
   1.0790287915161841e-02	   9.4557158554610140e+01	   3.3827865451108083e+00	   3.5930611237260207e-01	   1.5762002776098480e+00	   2.9495308326923362e+00	
   1.0940547072057424e-02	   9.3281617318311845e+01	   3.3755655917129732e+00	   3.5760478085124364e-01	   1.5759274044443214e+00	   2.9426006310986148e+00	
   1.1092898648952227e-02	   9.2023557861581722e+01	   3.3683464312360769e+00	   3.5590496428060969e-01	   1.5756520264486984e+00	   2.9356752030364679e+00	
   1.1247371783647519e-02	   9.0782740099015427e+01	   3.3611290836005776e+00	   3.5420667735086470e-01	   1.5753741259079945e+00	   2.9287545956520682e+00	
   1.1403996019700324e-02	   8.9558927248744766e+01	   3.3539135689337014e+00	   3.5250993487115151e-01	   1.5750936850622392e+00	   2.9218388564927165e+00	
