   1.8609769806625041e+00	   4.2792166529752205e+00	   4.2792166529752205e+00	   4.2792166529752205e+00	   4.0161501986209096e+00	   4.0000000000000000e+00	   2.8706818349474506e+00	   5.7179994013172539e+00	   4.0000000000000000e+00	   4.0135782679382759e+00	   5.9683542358572508e+00	   4.0000000000000000e+00	   1.8022513399417956e+00	
   2.0470746787287544e+00	   4.2792154829688336e+00	   4.2792154829688336e+00	   4.2792154829688336e+00	   4.0147851953861453e+00	   4.0000000000000000e+00	   3.0811875554844419e+00	   5.7163922387319897e+00	   4.0000000000000000e+00	   4.2244390076584120e+00	   5.9672102445965391e+00	   4.0000000000000000e+00	   2.0131679115221450e+00	
   2.2331723767950042e+00	   4.2792164180339256e+00	   4.2792164180339256e+00	   4.2792164180339256e+00	   4.0135614171799920e+00	   4.0000000000000000e+00	   3.3090909251017977e+00	   5.7105808133032916e+00	   4.0000000000000000e+00	   4.4591604276819137e+00	   5.9702624232844981e+00	   4.0000000000000000e+00	   2.2489009007196819e+00	
   2.4192700748612550e+00	   4.2792164958019940e+00	   4.2792164958019940e+00	   4.2792164958019940e+00	   4.0132217676009416e+00	   4.0000000000000000e+00	   3.5390335045724126e+00	   5.6978361270828062e+00	   4.0000000000000000e+00	   4.7071627854132343e+00	   5.9811224117316257e+00	   4.0000000000000000e+00	   2.4998266936642226e+00	
   2.6053677729275053e+00	   4.2792166985978497e+00	   4.2792166985978497e+00	   4.2792166985978497e+00	   4.0143254221301410e+00	   4.0000000000000000e+00	   3.8047676416390148e+00	   5.6896710170374796e+00	   4.0000000000000000e+00	   4.9861712234193911e+00	   5.9903826195548966e+00	   4.0000000000000000e+00	   2.7811292364984279e+00	
   2.7914654709937556e+00	  -4.9970317698772515e+00	  -4.9970317698772515e+00	  -4.9970317698772515e+00	   4.0150915726570124e+00	   4.0000000000000000e+00	   3.7054144351825129e+00	   5.6895671667496286e+00	   4.0000000000000000e+00	   4.8880547406935246e+00	   5.9919054598163202e+00	   4.0000000000000000e+00	   2.6832327128423725e+00	
   2.9775631690600064e+00	  -4.9970320375092969e+00	  -4.9970320375092969e+00	  -4.9970320375092969e+00	   4.0138114578458923e+00	   4.0000000000000000e+00	   3.6411829106863527e+00	   5.6931545811428457e+00	   4.0000000000000000e+00	   4.8168944139141159e+00	   5.9863826101017157e+00	   4.0000000000000000e+00	   2.6108465023619845e+00	
   3.1636608671262567e+00	  -4.9970321855323920e+00	  -4.9970321855323920e+00	  -4.9970321855323920e+00	   4.0117366322899626e+00	   4.0000000000000000e+00	   3.5325530915546404e+00	   5.7021743384209884e+00	   4.0000000000000000e+00	   4.6922620748339261e+00	   5.9744352657044848e+00	   4.0000000000000000e+00	   2.4835248343520604e+00	
   3.3497585651925070e+00	  -4.9970333669238620e+00	  -4.9970333669238620e+00	  -4.9970333669238620e+00	   4.0104483822341539e+00	   4.0000000000000000e+00	   3.3905973907088844e+00	   5.7146032915198743e+00	   4.0000000000000000e+00	   4.5300562309935541e+00	   5.9604928552556267e+00	   4.0000000000000000e+00	   2.3182263518857491e+00	
   3.5358562632587573e+00	  -4.9970346840279483e+00	  -4.9970346840279483e+00	  -4.9970346840279483e+00	   4.0096576239264561e+00	   4.0000000000000000e+00	   3.2213222321109609e+00	   5.7345423782817795e+00	   4.0000000000000000e+00	   4.3291248601979433e+00	   5.9395635245858260e+00	   4.0000000000000000e+00	   2.1131480908329605e+00	
   3.7219539613250081e+00	  -4.9970338185450593e+00	  -4.9970338185450593e+00	  -4.9970338185450593e+00	   4.0103246590415882e+00	   4.0000000000000000e+00	   3.0351583772060509e+00	   5.7603310183681797e+00	   4.0000000000000000e+00	   4.1029385443241928e+00	   5.9142262639271825e+00	   4.0000000000000000e+00	   1.8827661690647952e+00	
   3.9080516593912580e+00	  -4.9970330181346334e+00	  -4.9970330181346334e+00	  -4.9970330181346334e+00	   4.0142748290160233e+00	   4.0000000000000000e+00	   2.8181569889882985e+00	   5.7922755933771120e+00	   4.0000000000000000e+00	   3.8382443879169021e+00	   5.8862175345958221e+00	   4.0000000000000000e+00	   1.6149433693617885e+00	
   4.0941493574575087e+00	  -4.9970313149086092e+00	  -4.9970313149086092e+00	  -4.9970313149086092e+00	   4.0184712832299283e+00	   4.0000000000000000e+00	   2.5850353357157676e+00	   5.8246667326052917e+00	   4.0000000000000000e+00	   3.5554943301231514e+00	   5.8566900766891514e+00	   4.0000000000000000e+00	   1.3298394993775833e+00	
   4.2802470555237591e+00	  -4.9970304355119968e+00	  -4.9970304355119968e+00	  -4.9970304355119968e+00	   4.0433558617236782e+00	   4.0000000000000000e+00	   2.3797414832581487e+00	   5.9049091332383199e+00	   4.0000000000000000e+00	   3.2389817943069255e+00	   5.8020847578340318e+00	   4.0000000000000000e+00	   1.0155942618343241e+00	
   4.4663447535900085e+00	   4.5213339326772219e+00	   4.5213339326772219e+00	   4.5213339326772219e+00	   4.0515389423714581e+00	   4.0000000000000000e+00	   2.4833003591049101e+00	   5.9225296452984120e+00	   4.0000000000000000e+00	   3.3208655231303994e+00	   5.7941006777449608e+00	   4.0000000000000000e+00	   1.0992217838040725e+00	
   4.6524424516562597e+00	   4.5213339889281308e+00	   4.5213339889281308e+00	   4.5213339889281308e+00	   4.0597852491451967e+00	   4.0000000000000000e+00	   2.5699331256518758e+00	   5.9444410206965186e+00	   4.0000000000000000e+00	   3.3765592161069171e+00	   5.7793670489473250e+00	   4.0000000000000000e+00	   1.1572175395658861e+00	
   4.8385401497225100e+00	   4.5213336194862697e+00	   4.5213336194862697e+00	   4.5213336194862697e+00	   4.0638680563592580e+00	   4.0000000000000000e+00	   2.6872497847624524e+00	   5.9564415141727061e+00	   4.0000000000000000e+00	   3.4750772557687379e+00	   5.7692946056402130e+00	   4.0000000000000000e+00	   1.2575055143135834e+00	
   5.0246378477887603e+00	   4.5213327121811826e+00	   4.5213327121811826e+00	   4.5213327121811826e+00	   4.0652815876596913e+00	   4.0000000000000000e+00	   2.8285753777848512e+00	   5.9620530009672823e+00	   4.0000000000000000e+00	   3.6062304323935535e+00	   5.7630051128014808e+00	   4.0000000000000000e+00	   1.3896998064017305e+00	
   5.2107355458550106e+00	   4.5213348913300990e+00	   4.5213348913300990e+00	   4.5213348913300990e+00	   4.0654474407562500e+00	   4.0000000000000000e+00	   3.0000230222381057e+00	   5.9645457072650645e+00	   4.0000000000000000e+00	   3.7719891188010450e+00	   5.7588525900128085e+00	   4.0000000000000000e+00	   1.5560608477805558e+00	
   5.3968332439212618e+00	   4.5213349634237892e+00	   4.5213349634237892e+00	   4.5213349634237892e+00	   4.0640405169674718e+00	   4.0000000000000000e+00	   3.1917540618145241e+00	   5.9621245990750902e+00	   4.0000000000000000e+00	   3.9662049240041899e+00	   5.7593328603373335e+00	   4.0000000000000000e+00	   1.7500115244455241e+00	
   5.5829309419875113e+00	   4.5213345334157280e+00	   4.5213345334157280e+00	   4.5213345334157280e+00	   4.0619120424872603e+00	   4.0000000000000000e+00	   3.4068823776305139e+00	   5.9569799616449055e+00	   4.0000000000000000e+00	   4.1886830188596225e+00	   5.7627784513561000e+00	   4.0000000000000000e+00	   1.9717210633178623e+00	
   5.7690286400537625e+00	   4.5213334132120337e+00	   4.5213334132120337e+00	   4.5213334132120337e+00	   4.0591188081573701e+00	   4.0000000000000000e+00	   3.6371047749334235e+00	   5.9474935047852462e+00	   4.0000000000000000e+00	   4.4349653693763820e+00	   5.7721137579318977e+00	   4.0000000000000000e+00	   2.2164229352916371e+00	
   5.9551263381200128e+00	   4.5213333355328356e+00	   4.5213333355328356e+00	   4.5213333355328356e+00	   4.0554663353901974e+00	   4.0000000000000000e+00	   3.8654872866480723e+00	   5.9306240422073238e+00	   4.0000000000000000e+00	   4.6938739065255479e+00	   5.7912672525850928e+00	   4.0000000000000000e+00	   2.4728041710817754e+00	
   6.1412240361862622e+00	   4.5213345901103388e+00	   4.5213345901103388e+00	   4.5213345901103388e+00	   4.0555492170828824e+00	   4.0000000000000000e+00	   4.1230132605507839e+00	   5.9159546921184871e+00	   4.0000000000000000e+00	   4.9840527813250066e+00	   5.8154379089388302e+00	   4.0000000000000000e+00	   2.7608716450431992e+00	
   6.3273217342525134e+00	  -4.8817133062704849e+00	  -4.8817133062704849e+00	  -4.8817133062704849e+00	   4.0582704562838181e+00	   4.0000000000000000e+00	   4.0144146390863078e+00	   5.9085960967101725e+00	   4.0000000000000000e+00	   4.8969096648183585e+00	   5.8337934631755290e+00	   4.0000000000000000e+00	   2.6727135673936582e+00	
   6.5134194323187637e+00	  -4.8817135191364684e+00	  -4.8817135191364684e+00	  -4.8817135191364684e+00	   4.0589688412076725e+00	   4.0000000000000000e+00	   3.9429406250671679e+00	   5.9048772520177524e+00	   4.0000000000000000e+00	   4.8346358198536930e+00	   5.8411483908802619e+00	   4.0000000000000000e+00	   2.6100960201946553e+00	
   6.6995171303850141e+00	  -4.8817138004051390e+00	  -4.8817138004051390e+00	  -4.8817138004051390e+00	   4.0590529716652712e+00	   4.0000000000000000e+00	   3.8374917449620360e+00	   5.9059738497341332e+00	   4.0000000000000000e+00	   4.7270884367960040e+00	   5.8397166661050495e+00	   4.0000000000000000e+00	   2.5026222889530985e+00	
   6.8856148284512644e+00	  -4.8817143066654518e+00	  -4.8817143066654518e+00	  -4.8817143066654518e+00	   4.0594796119241252e+00	   4.0000000000000000e+00	   3.7027247474961453e+00	   5.9106572317769634e+00	   4.0000000000000000e+00	   4.5834389372110556e+00	   5.8337126191990274e+00	   4.0000000000000000e+00	   2.3593123020240414e+00	
   7.0717125265175147e+00	  -4.8817119854270263e+00	  -4.8817119854270263e+00	  -4.8817119854270263e+00	   4.0608829258531474e+00	   4.0000000000000000e+00	   3.5439482991729623e+00	   5.9219425113770043e+00	   4.0000000000000000e+00	   4.4035450350691665e+00	   5.8197084250963673e+00	   4.0000000000000000e+00	   2.1804549992692706e+00	
   7.2578102245837650e+00	  -4.8817099678883018e+00	  -4.8817099678883018e+00	  -4.8817099678883018e+00	   4.0633992164369603e+00	   4.0000000000000000e+00	   3.3564719133578902e+00	   5.9348635732945887e+00	   4.0000000000000000e+00	   4.1932749389745858e+00	   5.8054633925858736e+00	   4.0000000000000000e+00	   1.9715558623765108e+00	
   7.4439079226500162e+00	  -4.8817099897172298e+00	  -4.8817099897172298e+00	  -4.8817099897172298e+00	   4.0683623236993265e+00	   4.0000000000000000e+00	   3.1453994585153704e+00	   5.9548691751265137e+00	   4.0000000000000000e+00	   3.9474725506974639e+00	   5.7844824563181696e+00	   4.0000000000000000e+00	   1.7286236979373522e+00	
   7.6300056207162656e+00	  -4.8817094298875077e+00	  -4.8817094298875077e+00	  -4.8817094298875077e+00	   4.0750709574961448e+00	   4.0000000000000000e+00	   2.9218931941325668e+00	   5.9783100261728634e+00	   4.0000000000000000e+00	   3.6839874891295743e+00	   5.7610341743076425e+00	   4.0000000000000000e+00	   1.4690050983232921e+00	
   7.8161033187825160e+00	  -4.8817082916378371e+00	  -4.8817082916378371e+00	  -4.8817082916378371e+00	   4.0918293202257052e+00	   4.0000000000000000e+00	   2.6381754712792138e+00	   6.0213680231518714e+00	   4.0000000000000000e+00	   3.3300757293778207e+00	   5.7233043362919345e+00	   4.0000000000000000e+00	   1.1248483876749220e+00	
   8.0022010168487672e+00	   4.5931245532304041e+00	   4.5931245532304041e+00	   4.5931245532304041e+00	   4.1063689647131643e+00	   4.0000000000000000e+00	   2.5985546324491695e+00	   6.0518811343109844e+00	   4.0000000000000000e+00	   3.2450530124797501e+00	   5.7020820828099534e+00	   4.0000000000000000e+00	   1.0471347948943523e+00	
   8.1882987149150175e+00	   4.5931246553962088e+00	   4.5931246553962088e+00	   4.5931246553962088e+00	   4.1139744558788003e+00	   4.0000000000000000e+00	   2.7010038339180338e+00	   6.0656327835558796e+00	   4.0000000000000000e+00	   3.3281616672134260e+00	   5.6941243656111542e+00	   4.0000000000000000e+00	   1.1339913687848442e+00	
   8.3743964129812678e+00	   4.5931264925059789e+00	   4.5931264925059789e+00	   4.5931264925059789e+00	   4.1183877329955356e+00	   4.0000000000000000e+00	   2.7927879535194728e+00	   6.0751771124338054e+00	   4.0000000000000000e+00	   3.4039794150744691e+00	   5.6857181902710954e+00	   4.0000000000000000e+00	   1.2128480909270365e+00	
   8.5604941110475181e+00	   4.5931264925059789e+00	   4.5931264925059789e+00	   4.5931264925059789e+00	   4.1202652021267498e+00	   4.0000000000000000e+00	   2.9272763917829385e+00	   6.0797660824930420e+00	   4.0000000000000000e+00	   3.5296321884826720e+00	   5.6804374835588973e+00	   4.0000000000000000e+00	   1.3403059314009127e+00	
   8.7465918091137684e+00	   4.5931277856920962e+00	   4.5931277856920962e+00	   4.5931277856920962e+00	   4.1205332386742679e+00	   4.0000000000000000e+00	   3.0890513298593913e+00	   6.0811943135356321e+00	   4.0000000000000000e+00	   3.6876314942253914e+00	   5.6776474694635661e+00	   4.0000000000000000e+00	   1.4990751056975984e+00	
   8.9326895071800170e+00	   4.5931283445822073e+00	   4.5931283445822073e+00	   4.5931283445822073e+00	   4.1190466194297457e+00	   4.0000000000000000e+00	   3.2778688897933979e+00	   6.0789076186818898e+00	   4.0000000000000000e+00	   3.8791167196854048e+00	   5.6783313385800724e+00	   4.0000000000000000e+00	   1.6899974403541398e+00	
   9.1187872052462691e+00	   4.5931286446689654e+00	   4.5931286446689654e+00	   4.5931286446689654e+00	   4.1166009045032075e+00	   4.0000000000000000e+00	   3.4870530441524066e+00	   6.0737613764400971e+00	   4.0000000000000000e+00	   4.0968804763418296e+00	   5.6828025479103168e+00	   4.0000000000000000e+00	   1.9060735872000183e+00	
   9.3048849033125194e+00	   4.5931297042702752e+00	   4.5931297042702752e+00	   4.5931297042702752e+00	   4.1131442445083541e+00	   4.0000000000000000e+00	   3.7173714379995983e+00	   6.0659648065758658e+00	   4.0000000000000000e+00	   4.3412744628206701e+00	   5.6907389823225332e+00	   4.0000000000000000e+00	   2.1476116554009645e+00	
   9.4909826013787697e+00	   4.5931285370357173e+00	   4.5931285370357173e+00	   4.5931285370357173e+00	   4.1086577152104606e+00	   4.0000000000000000e+00	   3.9489897919991086e+00	   6.0523773071563554e+00	   4.0000000000000000e+00	   4.6002451988848732e+00	   5.7080583507653557e+00	   4.0000000000000000e+00	   2.4016757712812851e+00	
   9.6770802994450200e+00	   4.5931282586814506e+00	   4.5931282586814506e+00	   4.5931282586814506e+00	   4.1016373713238492e+00	   4.0000000000000000e+00	   4.1640170023558518e+00	   6.0223947710902470e+00	   4.0000000000000000e+00	   4.8804038993053283e+00	   5.7523167274840361e+00	   4.0000000000000000e+00	   2.6713947822950792e+00	
   9.8631779975112721e+00	  -4.8152430670179056e+00	  -4.8152430670179056e+00	  -4.8152430670179056e+00	   4.1035412350284179e+00	   4.0000000000000000e+00	   4.2122173129011342e+00	   6.0144516061818116e+00	   4.0000000000000000e+00	   4.9543293374791864e+00	   5.7740854594731754e+00	   4.0000000000000000e+00	   2.7419461193036452e+00	
   1.0049275695577521e+01	  -4.8152430674098401e+00	  -4.8152430674098401e+00	  -4.8152430674098401e+00	   4.1044977668005913e+00	   4.0000000000000000e+00	   4.0956194167193081e+00	   6.0053511386155449e+00	   4.0000000000000000e+00	   4.8633218527594826e+00	   5.7946720635041222e+00	   4.0000000000000000e+00	   2.6478342164329769e+00	
   1.0235373393643771e+01	  -4.8152434870960539e+00	  -4.8152434870960539e+00	  -4.8152434870960539e+00	   4.1046778970206494e+00	   4.0000000000000000e+00	   4.0134197029405350e+00	   6.0014750648832003e+00	   4.0000000000000000e+00	   4.7909983659620972e+00	   5.8023406895470515e+00	   4.0000000000000000e+00	   2.5744811190254779e+00	
   1.0421471091710021e+01	  -4.8152437074630372e+00	  -4.8152437074630372e+00	  -4.8152437074630372e+00	   4.1049056065276828e+00	   4.0000000000000000e+00	   3.8920922753100395e+00	   6.0019582366706032e+00	   4.0000000000000000e+00	   4.6690656348385513e+00	   5.8021128679929648e+00	   4.0000000000000000e+00	   2.4526048796746442e+00	
   1.0607568789776272e+01	  -4.8152437074630372e+00	  -4.8152437074630372e+00	  -4.8152437074630372e+00	   4.1057627621758037e+00	   4.0000000000000000e+00	   3.7493268930333441e+00	   6.0067131510796798e+00	   4.0000000000000000e+00	   4.5167459830722727e+00	   5.7957125390763400e+00	   4.0000000000000000e+00	   2.3013065354009363e+00	
   1.0793666487842524e+01	  -4.8152439158459099e+00	  -4.8152439158459099e+00	  -4.8152439158459099e+00	   4.1080135478712627e+00	   4.0000000000000000e+00	   3.5799086007993792e+00	   6.0159018902143302e+00	   4.0000000000000000e+00	   4.3298059503868354e+00	   5.7845485910490764e+00	   4.0000000000000000e+00	   2.1164420555063588e+00	
   1.0979764185908772e+01	  -4.8152440504917209e+00	  -4.8152440504917209e+00	  -4.8152440504917209e+00	   4.1112142500566735e+00	   4.0000000000000000e+00	   3.3866067237747042e+00	   6.0281547104796633e+00	   4.0000000000000000e+00	   4.1133223545745796e+00	   5.7699377637997884e+00	   4.0000000000000000e+00	   1.9028268214014130e+00	
   1.1165861883975023e+01	  -4.8152439268680878e+00	  -4.8152439268680878e+00	  -4.8152439268680878e+00	   4.1181026699295824e+00	   4.0000000000000000e+00	   3.1712107017487297e+00	   6.0473455074987656e+00	   4.0000000000000000e+00	   3.8639995208176297e+00	   5.7502859585655539e+00	   4.0000000000000000e+00	   1.6586129904577087e+00	
   1.1351959582041273e+01	  -4.8152431190383851e+00	  -4.8152431190383851e+00	  -4.8152431190383851e+00	   4.1241686889298173e+00	   4.0000000000000000e+00	   2.9362929023667670e+00	   6.0660971174220037e+00	   4.0000000000000000e+00	   3.5938255763038791e+00	   5.7287224317883565e+00	   4.0000000000000000e+00	   1.3938434558818777e+00	
   1.1538057280107525e+01	  -4.8152417307457274e+00	  -4.8152417307457274e+00	  -4.8152417307457274e+00	   4.1464779699418424e+00	   4.0000000000000000e+00	   2.6751650992234643e+00	   6.1113234781346488e+00	   4.0000000000000000e+00	   3.2596824273873550e+00	   5.6921336599768564e+00	   4.0000000000000000e+00	   1.0741253939969573e+00	
   1.1724154978173775e+01	   4.6186796338706682e+00	   4.6186796338706682e+00	   4.6186796338706682e+00	   4.1622257429643659e+00	   4.0000000000000000e+00	   2.6972344203828533e+00	   6.1386694179168320e+00	   4.0000000000000000e+00	   3.2419426894027645e+00	   5.6753210492115738e+00	   4.0000000000000000e+00	   1.0651143500688056e+00	
   1.1910252676240026e+01	   4.6186797080330990e+00	   4.6186797080330990e+00	   4.6186797080330990e+00	   4.1663829791722966e+00	   4.0000000000000000e+00	   2.7916838007324678e+00	   6.1458042938457416e+00	   4.0000000000000000e+00	   3.3246973104059370e+00	   5.6696981944634697e+00	   4.0000000000000000e+00	   1.1508471376673208e+00	
   1.2096350374306274e+01	   4.6186799955888542e+00	   4.6186799955888542e+00	   4.6186799955888542e+00	   4.1632899400211674e+00	   4.0000000000000000e+00	   2.8666000952376414e+00	   6.1407056351821767e+00	   4.0000000000000000e+00	   3.4073221217562120e+00	   5.6730301673933932e+00	   4.0000000000000000e+00	   1.2315502782394754e+00	
   1.2282448072372524e+01	   4.6186802610139672e+00	   4.6186802610139672e+00	   4.6186802610139672e+00	   4.1640265599392210e+00	   4.0000000000000000e+00	   3.0046354086679488e+00	   6.1427765611521208e+00	   4.0000000000000000e+00	   3.5403210967447061e+00	   5.6695809932128416e+00	   4.0000000000000000e+00	   1.3657817033113309e+00	
   1.2468545770438777e+01	   4.6186805438606910e+00	   4.6186805438606910e+00	   4.6186805438606910e+00	   4.1655062816948067e+00	   4.0000000000000000e+00	   3.1766560219984870e+00	   6.1459676416853881e+00	   4.0000000000000000e+00	   3.7060896297196604e+00	   5.6658919748837491e+00	   4.0000000000000000e+00	   1.5330272344556464e+00	
   1.2654643468505027e+01	   4.6186808781290134e+00	   4.6186808781290134e+00	   4.6186808781290134e+00	   4.1630251729780916e+00	   4.0000000000000000e+00	   3.3691217499734867e+00	   6.1417758260985469e+00	   4.0000000000000000e+00	   3.9049066128287979e+00	   5.6686754956712839e+00	   4.0000000000000000e+00	   1.7303170038369040e+00	
   1.2840741166571277e+01	   4.6186808781290134e+00	   4.6186808781290134e+00	   4.6186808781290134e+00	   4.1601983366878059e+00	   4.0000000000000000e+00	   3.5832396995244764e+00	   6.1361392559861994e+00	   4.0000000000000000e+00	   4.1292300699626630e+00	   5.6742776805716293e+00	   4.0000000000000000e+00	   1.9522451284199944e+00	
   1.3026838864637527e+01	   4.6186807591715144e+00	   4.6186807591715144e+00	   4.6186807591715144e+00	   4.1561912810010764e+00	   4.0000000000000000e+00	   3.8147053315488888e+00	   6.1272943078823312e+00	   4.0000000000000000e+00	   4.3780405662752138e+00	   5.6845649536568219e+00	   4.0000000000000000e+00	   2.1970449198266047e+00	
   1.3212936562703778e+01	   4.6186797032162978e+00	   4.6186797032162978e+00	   4.6186797032162978e+00	   4.1511586836654653e+00	   4.0000000000000000e+00	   4.0499678151007936e+00	   6.1142148383041555e+00	   4.0000000000000000e+00	   4.6405633475946244e+00	   5.7017765718269269e+00	   4.0000000000000000e+00	   2.4536914087519235e+00	
   1.3399034260770028e+01	   4.6186821689571200e+00	   4.6186821689571200e+00	   4.6186821689571200e+00	   4.1472415988215552e+00	   4.0000000000000000e+00	   4.3149973815334439e+00	   6.0981492573521878e+00	   4.0000000000000000e+00	   4.9446489782354721e+00	   5.7294191304327517e+00	   4.0000000000000000e+00	   2.7499551326685197e+00	
   1.3585131958836278e+01	  -4.7693295468066879e+00	  -4.7693295468066879e+00	  -4.7693295468066879e+00	   4.1480442489879641e+00	   4.0000000000000000e+00	   4.2647168601238610e+00	   6.0879086103856057e+00	   4.0000000000000000e+00	   4.9276051641402772e+00	   5.7567265704967214e+00	   4.0000000000000000e+00	   2.7269341356170838e+00	
   1.3771229656902529e+01	  -4.7693295502021718e+00	  -4.7693295502021718e+00	  -4.7693295502021718e+00	   4.1482658883334578e+00	   4.0000000000000000e+00	   4.1720760422420291e+00	   6.0793540295966375e+00	   4.0000000000000000e+00	   4.8601168631164553e+00	   5.7767967224268455e+00	   4.0000000000000000e+00	   2.6553262223483896e+00	
   1.3957327354968779e+01	  -4.7693295113373324e+00	  -4.7693295113373324e+00	  -4.7693295113373324e+00	   4.1480367349537026e+00	   4.0000000000000000e+00	   4.0784444043018393e+00	   6.0743096502741087e+00	   4.0000000000000000e+00	   4.7798522606070133e+00	   5.7870402493496513e+00	   4.0000000000000000e+00	   2.5730179882557360e+00	
   1.4143425053035029e+01	  -4.7693297935689483e+00	  -4.7693297935689483e+00	  -4.7693297935689483e+00	   4.1481081874642385e+00	   4.0000000000000000e+00	   3.9563052214545653e+00	   6.0736072731805013e+00	   4.0000000000000000e+00	   4.6598423211979938e+00	   5.7887764970336324e+00	   4.0000000000000000e+00	   2.4526890787941138e+00	
   1.4329522751101280e+01	  -4.7693298532103707e+00	  -4.7693298532103707e+00	  -4.7693298532103707e+00	   4.1490397121150613e+00	   4.0000000000000000e+00	   3.8124744073875161e+00	   6.0770879504342581e+00	   4.0000000000000000e+00	   4.5089630424815184e+00	   5.7841907934540933e+00	   4.0000000000000000e+00	   2.3028777036751666e+00	
   1.4515620449167530e+01	  -4.7693300188630836e+00	  -4.7693300188630836e+00	  -4.7693300188630836e+00	   4.1509311793586487e+00	   4.0000000000000000e+00	   3.6397272332040638e+00	   6.0834773617207789e+00	   4.0000000000000000e+00	   4.3237276172349466e+00	   5.7762977240922702e+00	   4.0000000000000000e+00	   2.1195522463451071e+00	
   1.4701718147233780e+01	  -4.7693300188630836e+00	  -4.7693300188630836e+00	  -4.7693300188630836e+00	   4.1554946018191758e+00	   4.0000000000000000e+00	   3.4604914798190256e+00	   6.0979805252775376e+00	   4.0000000000000000e+00	   4.1155778660849114e+00	   5.7579698826807286e+00	   4.0000000000000000e+00	   1.9162816949425365e+00	
   1.4887815845300032e+01	  -4.7693299610868332e+00	  -4.7693299610868332e+00	  -4.7693299610868332e+00	   4.1622810993243498e+00	   4.0000000000000000e+00	   3.2525907230091073e+00	   6.1157325687721062e+00	   4.0000000000000000e+00	   3.8742226743156727e+00	   5.7380029153234702e+00	   4.0000000000000000e+00	   1.6810874698949578e+00	
