2.001	1.165602564665463	-1.1621151760760777	1.1463576952936962	1.137764402328679	1.1341220024144407	1.1104828931480064	-1.0089864098124508	0.12259853544622547
2.001013925407559	1.162168784445006	-1.1586814601765645	1.1429313978188849	1.1343383536931537	1.1307026603403925	1.1070645615027765	-1.0089044900585087	0.12255059638628761
2.0010280447320934	1.1587353229810908	-1.1552480639290525	1.1395054888097085	1.1309127073053353	1.1272837437998102	1.1036467154841791	-1.0088216236805252	0.12250216644185029
2.0010423606739765	1.155302184568039	-1.1518149916403349	1.1360799991289143	1.1274874682918667	1.1238653572686625	1.1002293610481073	-1.008737800186419	0.12245324110954967
2.0010568759711846	1.1518693735574144	-1.148382247674603	1.1326549117239422	1.1240626418398705	1.1204474245562868	1.09681250421911	-1.008653008975114	0.12240381585315492
2.0010715933998227	1.1484368943589442	-1.1449498364543973	1.1292302314264777	1.1206382332022198	1.1170299094608023	1.0933961510930732	-1.0085672393355354	0.12235388610347615
2.0010865157746527	1.1450047514413233	-1.1415177624614077	1.1258059858131786	1.117214247697526	1.1136130060824674	1.0899803078396422	-1.0084804804455934	0.12230344725827166
2.0011016459496336	1.1415729493329159	-1.1380860302371727	1.122382157240512	1.1137906907122037	1.110196560567622	1.0865649807034008	-1.0083927213711574	0.12225249468215688
2.001116986818468	1.1381414926221805	-1.134654644383489	1.1189587613840444	1.1103675676989735	1.106780654942502	1.0831501760027278	-1.0083039510650131	0.12220102370650944
2.001132541315153	1.1347103859591696	-1.131223609563967	1.1155357983814724	1.1069448841797258	1.1033652405743666	1.0797359001315492	-1.0082141583658486	0.1221490296293994
2.0011483124145437	1.1312796340557043	-1.1277929305041492	1.1121132773852178	1.1035226457452383	1.0999503201857466	1.0763221595612835	-1.0081233319971856	0.12209650771549402
2.0011643031329207	1.127849241686666	-1.1243626119928312	1.1086912027444866	1.1001008580567013	1.0965359469735754	1.0729089608402567	-1.0080314605663414	0.1220434531959875
2.001180516528569	1.1244192136901483	-1.1209326588822306	1.1052695812215356	1.0966795268454232	1.093122106259119	1.0694963105936668	-1.0079385325633539	0.12198986126851652
2.0011969557023592	1.1209895549692264	-1.117503076089719	1.1018484209155537	1.0932586579155559	1.0897087884574346	1.0660842155281882	-1.0078445363599333	0.12193572709709959
2.0012136237983444	1.1175602704919696	-1.1140738685978855	1.098427724491839	1.089838257143092	1.086296056491306	1.062672682429105	-1.007749460208371	0.12188104581205748
2.001230524004359	1.1141313652928562	-1.1106450414559115	1.09500748839844	1.0864183304781458	1.0828838268954653	1.0592617181633373	-1.007653292240468	0.12182581250995371
2.001247659552631	1.1107028444729319	-1.107216599779762	1.091587737018881	1.0829988839446043	1.0794721887316574	1.0558513296792746	-1.00755602046643	0.12177002225352272
2.001265033720396	1.1072747132017542	-1.1037885487541106	1.0881684643097564	1.0795799236423842	1.076061120072673	1.0524415240085352	-1.007457632773797	0.1217136700716259
2.001282649830528	1.103846976717296	-1.1003608936322709	1.08474968267975	1.0761614557472732	1.0726505988548163	1.0490323082663287	-1.0073581169263164	0.1216567509591824
2.0013005112521736	1.1004196403271644	-1.0969336397373828	1.0813313936589206	1.0727434865121916	1.0692406777837122	1.0456236896524715	-1.007257460562835	0.12159925987711975
2.0013186214013947	1.0969927094099676	-1.0935067924638329	1.077913605134984	1.0693260222686283	1.0658313310373877	1.042215675453428	-1.0071556511962023	0.1215411917523369
2.001336983741825	1.0935661894153288	-1.0900803572772113	1.0744963238021055	1.065909069426589	1.0624225835592407	1.0388082730411172	-1.0070526762121093	0.12148254147764012
2.0013556017853293	1.0901400858657295	-1.0866543397162047	1.0710795569919052	1.0624926344765746	1.0590144427800419	1.0354014898762245	-1.006948522867989	0.12142330391172168
2.0013744790926777	1.0867144043566763	-1.0832287453927556	1.0676633076016189	1.0590767239897072	1.0556069160207449	1.0319953335076093	-1.0068431782918528	0.121363473879109
2.001393619274224	1.0832891505583644	-1.0798035799937122	1.0642475934946585	1.0556613446194782	1.05219999706256	1.0285898115741623	-1.0067366294811617	0.12130304617014348
2.0014130259905993	1.079864330215995	-1.0763788492811592	1.0608323976547034	1.0522465031020287	1.0487936763861756	1.0251849318052026	-1.0066288633016538	0.12124201554094159
2.00143270295341	1.076439949151072	-1.0729545590937364	1.0574177501409232	1.0488322062575293	1.0453880106986904	1.02178070202211	-1.0065198664861943	0.12118037671337757
2.0014526539259467	1.0730160132626965	-1.069530715347891	1.0540036465962215	1.045418460991458	1.0419829790398418	1.0183771301392566	-1.0064096256336124	0.12111812437506664
2.0014728827239074	1.0695925285278065	-1.0661073240381789	1.050590099057179	1.0420052742949306	1.0385785927407862	1.014974224164584	-1.0062981272075058	0.12105525317933939
2.001493393216124	1.0661695010028618	-1.0626843912388964	1.0471771116777604	1.0385926532463088	1.0351748613011027	1.0115719922009911	-1.0061853575350748	0.12099175774523976
2.0015141893253046	1.0627469368244564	-1.0592619231047333	1.0437646908414309	1.0351806050119248	1.031771789097618	1.0081704424476232	-1.0060713028059205	0.12092763265751393
2.0015352750287803	1.0593248422108532	-1.055839925872305	1.0403528462243277	1.0317691368476332	1.0283693857257505	1.004769583200595	-1.0059559490708667	0.12086287246661835
2.001556654359271	1.055903223462281	-1.0524184058604453	1.0369415832383715	1.028358256099074	1.0249676657909204	1.0013694228549903	-1.0058392822407265	0.12079747168870747
2.001578331405652	1.0524820869627278	-1.0489973694719958	1.033530909816407	1.0249479702035504	1.0215666281452918	0.9979699699038693	-1.0057212880851147	0.1207314248056566
