0.001	-500.01245613311124
0.002	-250.02487995045203
0.003	-166.7039381116545
0.004	-125.04963061020214
0.005	-100.06195744009652
0.006	-83.40758526252428
0.007	-71.51508550109509
0.008	-62.598743865651244
0.009	-55.66649686020427
0.01	-50.12310638610937
0.011	-45.5897845616903
0.012	-41.814006132051624
0.013	-38.62094592051613
0.014	-35.88572880087465
0.015	-33.51677968073584
0.016	-31.445417241119806
0.017	-29.619120473842028
0.018	-27.99703970643595
0.019	-26.54692519815246
0.02	-25.242977157159537
0.021	-24.06431003854178
0.022	-22.993835670118173
0.023	-22.017437736742085
0.024	-21.123352643526108
0.025	-20.301698971892293
0.026	-19.544115522690117
0.027	-18.843479794172218
0.028	-18.193686786122587
0.029	-17.589473568645577
0.03	-17.026278937197485
0.031	-16.500130231160135
0.032	-16.007551373931893
0.033	-15.54548763300193
0.034	-15.11124365765834
0.035	-14.702432138803267
0.036	-14.316931025465372
0.037	-13.952847679175033
0.038	-13.608488688174843
0.039	-13.282334325597633
0.04	-12.973016838917607
0.041	-12.679301916554843
0.042	-12.400072802107562
0.043	-12.134316625203025
0.044	-11.881112596323115
0.045	-11.639621775653087
0.046	-11.409078176428107
0.047	-11.188781004022644
0.048	-10.978087865153572
0.049	-10.776408808609226
0.05	-10.583201081090838
0.051	-10.397964500013671
0.052	-10.220237360215528
0.053	-10.04959280405662
0.054	-9.885635594841512
0.055	-9.727999242231249
0.056	-9.576343435646885
0.057	-9.430351747840913
0.058	-9.289729576030108
0.059	-9.154202292404548
0.06	-9.023513579585556
0.061	-8.897423929808983
0.062	-8.775709289348605
0.063	-8.658159832041948
0.064	-8.544578847797872
0.065	-8.434781733703339
0.066	-8.328595076847567
0.067	-8.225855819281184
0.068	-8.126410496655307
0.069	-8.030114543065762
0.07	-7.93683165548193
0.071	-7.8464332118856746
0.072	-7.758797737898548
0.073	-7.673810417247684
0.074	-7.59136264192351
0.075	-7.511351598324676
0.076	-7.433679886077523
0.077	-7.358255166548371
0.078	-7.284989838411615
0.079	-7.213800737839964
0.08	-7.144608861189153
0.081	-7.077339108222613
0.082	-7.0119200441244445
0.083	-6.948283678716105
0.084	-6.886365261443191
0.085	-6.826103090833591
0.086	-6.767438337249081
0.087	-6.710314877860839
0.088	-6.6546791428764305
0.089	-6.6004799721333995
0.09	-6.547668481253119
0.091	-6.496197936619517
0.092	-6.446023638511204
0.093	-6.3971028117733315
0.094	-6.3493945034676855
0.095	-6.302859486986826
0.096	-6.257460172160953
0.097	-6.213160520925035
0.098	-6.169925968149002
0.099	-6.127723347265991
0.1	-6.086520820362715
0.101	-6.04628781242277
0.102	-6.006994949437811
0.103	-5.968614000123759
0.104	-5.931117820999409
0.105	-5.894480304603237
0.106	-5.858676330641189
0.107	-5.82368171987372
0.108	-5.789473190564502
0.109	-5.756028317326315
0.11	-5.7233254922115675
0.111	-5.691343887905887
0.112	-5.66006342289335
0.113	-5.629464728471182
0.114	-5.599529117500416
0.115	-5.5702385547867905
0.116	-5.54157562899354
0.117	-5.513523525994411
0.118	-5.486066003581474
0.119	-5.45918736744804
0.12	-5.432872448372285
0.121	-5.407106580532132
0.122	-5.3818755808864776
0.123	-5.357165729562087
0.124	-5.332963751189354
0.125	-5.309256797133834
0.126	-5.286032428573746
0.127	-5.263278600376834
0.128	-5.240983645732871
0.129	-5.2191362613792185
0.13	-5.197725494108033
0.131	-5.176740726707334
0.132	-5.156171665709463
0.133	-5.136008329115511
0.134	-5.116241034783097
0.135	-5.0968603893301125
0.136	-5.0778572775278725
0.137	-5.05922285215868
0.138	-5.040948524314242
0.139	-5.023025954112721
0.14	-5.0054470418135235
0.141	-4.988203919310037
0.142	-4.971288941981724
0.143	-4.954694680887946
0.144	-4.938413915286936
0.145	-4.9224396254642055
0.146	-4.90676498585555
0.147	-4.891383358450637
0.148	-4.8762882864638915
0.149	-4.861473488260117
0.15	-4.846932851522997
0.151	-4.83266042765517
0.152	-4.81865042639926
0.153	-4.804897210669703
0.154	-4.791395291585856
0.155	-4.778139323697219
0.156	-4.7651241003922
0.157	-4.752344549482256
0.158	-4.739795728953567
0.159	-4.727472822878947
0.16	-4.715371137482942
0.161	-4.703486097353437
0.162	-4.691813241793502
0.163	-4.680348221307385
0.164	-4.669086794214976
0.165	-4.658024823389263
0.166	-4.647158273111621
0.167	-4.636483206039971
0.168	-4.625995780285098
0.169	-4.615692246590692
0.17	-4.605568945612793
0.171	-4.595622305294604
0.172	-4.585848838332774
0.173	-4.5762451397314505
0.174	-4.566807884440574
0.175	-4.557533825075055
0.176	-4.548419789711607
0.177	-4.539462679760149
0.178	-4.530659467906878
0.179	-4.522007196126184
0.18	-4.513502973758747
0.181	-4.505143975653231
0.182	-4.49692744036917
0.183	-4.488850668438659
0.184	-4.480911020684657
0.185	-4.47310591659372
0.186	-4.465432832741152
0.187	-4.457889301266584
0.188	-4.4504729083981225
0.189	-4.44318129302325
0.19	-4.436012145304782
0.191	-4.428963205340209
0.192	-4.422032261862831
0.193	-4.41521715098322
0.194	-4.408515754969479
0.195	-4.4019260010649885
0.196	-4.395445860342215
0.197	-4.389073346591404
0.198	-4.382806515242807
0.199	-4.376643462321358
0.2	-4.370582323432627
0.201	-4.364621272778959
0.202	-4.358758522204737
0.203	-4.3529923202698235
0.204	-4.347320951350155
0.205	-4.341742734764577
0.206	-4.336256023927048
0.207	-4.3308592055233355
0.208	-4.3255506987113925
0.209	-4.320328954344606
0.21	-4.315192454217179
0.211	-4.31013971033088
0.212	-4.305169264182484
0.213	-4.300279686071226
